,Euclidean Distance,Rep,Media,Passage,Treatment,Complexity
1542,0.031717759,2,Laminarin,4,COMM10<BP,0.226
1543,0.045809999,0,Laminarin,4,COMM10<EL,0.226
1544,0.05895038,0,Laminarin,4,COMM10<EL,0.226
1545,0.020017439,0,Laminarin,4,COMM10<EL,0.226
1546,0.112644059,1,Laminarin,4,COMM10<EL,0.226
1547,0.162183062,1,Laminarin,4,COMM10<EL,0.226
1548,0.119961358,1,Laminarin,4,COMM10<EL,0.226
1549,0.183795379,2,Laminarin,4,COMM10<EL,0.226
1550,0.237260979,2,Laminarin,4,COMM10<EL,0.226
1551,0.195639754,2,Laminarin,4,COMM10<EL,0.226
1552,0.028531213,0,Laminarin,4,COMM10<BH,0.226
1553,0.086436907,0,Laminarin,4,COMM10<BH,0.226
1554,0.063713205,0,Laminarin,4,COMM10<BH,0.226
1555,0.072096346,1,Laminarin,4,COMM10<BH,0.226
1556,0.131639915,1,Laminarin,4,COMM10<BH,0.226
1557,0.102476706,1,Laminarin,4,COMM10<BH,0.226
1558,0.027440782,2,Laminarin,4,COMM10<BH,0.226
1559,0.087222052,2,Laminarin,4,COMM10<BH,0.226
1560,0.057977683,2,Laminarin,4,COMM10<BH,0.226
1561,0.030935066,0,Laminarin,4,COMM10<AC,0.226
1562,0.086386474,0,Laminarin,4,COMM10<AC,0.226
1563,0.050918088,0,Laminarin,4,COMM10<AC,0.226
1564,0.013412864,1,Laminarin,4,COMM10<AC,0.226
1565,0.0513873,1,Laminarin,4,COMM10<AC,0.226
1566,0.02667398,1,Laminarin,4,COMM10<AC,0.226
1567,0.03293877,2,Laminarin,4,COMM10<AC,0.226
1568,0.035487054,2,Laminarin,4,COMM10<AC,0.226
1569,0.016356985,2,Laminarin,4,COMM10<AC,0.226
1570,0.013240802,0,Laminarin,4,COMM10<DL,0.226
1571,0.053118935,0,Laminarin,4,COMM10<DL,0.226
1572,0.028541122,0,Laminarin,4,COMM10<DL,0.226
1573,0.018396739,1,Laminarin,4,COMM10<DL,0.226
1574,0.07532561,1,Laminarin,4,COMM10<DL,0.226
1575,0.05422398,1,Laminarin,4,COMM10<DL,0.226
1576,0.016217281,2,Laminarin,4,COMM10<DL,0.226
1577,0.046229674,2,Laminarin,4,COMM10<DL,0.226
1578,0.022104241,2,Laminarin,4,COMM10<DL,0.226
1579,0.081327368,0,Xylan,4,COMM10<PJ,0.407
1580,0.059196538,0,Xylan,4,COMM10<PJ,0.407
1581,0.165931351,0,Xylan,4,COMM10<PJ,0.407
1582,0.096919463,1,Xylan,4,COMM10<PJ,0.407
1583,0.036724144,1,Xylan,4,COMM10<PJ,0.407
1584,0.102650961,1,Xylan,4,COMM10<PJ,0.407
1585,0.173100704,2,Xylan,4,COMM10<PJ,0.407
1586,0.124044628,2,Xylan,4,COMM10<PJ,0.407
1587,0.052706491,2,Xylan,4,COMM10<PJ,0.407
1588,0.101277071,0,Xylan,4,COMM10<BT,0.407
1589,0.074863519,0,Xylan,4,COMM10<BT,0.407
1590,0.119804231,0,Xylan,4,COMM10<BT,0.407
1591,0.114767943,1,Xylan,4,COMM10<BT,0.407
1592,0.058094425,1,Xylan,4,COMM10<BT,0.407
1593,0.071637008,1,Xylan,4,COMM10<BT,0.407
1594,0.158620862,2,Xylan,4,COMM10<BT,0.407
1595,0.104891065,2,Xylan,4,COMM10<BT,0.407
1596,0.064639019,2,Xylan,4,COMM10<BT,0.407
1597,0.181155251,0,Xylan,4,COMM10<BV,0.407
1598,0.147361742,0,Xylan,4,COMM10<BV,0.407
1599,0.129387064,0,Xylan,4,COMM10<BV,0.407
1600,0.36915044,1,Xylan,4,COMM10<BV,0.407
1601,0.408408342,1,Xylan,4,COMM10<BV,0.407
1602,0.497998999,1,Xylan,4,COMM10<BV,0.407
1603,0.119075588,2,Xylan,4,COMM10<BV,0.407
1604,0.105195307,2,Xylan,4,COMM10<BV,0.407
1605,0.165249043,2,Xylan,4,COMM10<BV,0.407
1606,0.140305138,0,Xylan,4,COMM10<DP,0.407
1607,0.121786984,0,Xylan,4,COMM10<DP,0.407
1608,0.169536531,0,Xylan,4,COMM10<DP,0.407
1609,0.169642068,1,Xylan,4,COMM10<DP,0.407
1610,0.14103491,1,Xylan,4,COMM10<DP,0.407
1611,0.157347384,1,Xylan,4,COMM10<DP,0.407
1612,0.05689279,2,Xylan,4,COMM10<DP,0.407
1613,0.032337728,2,Xylan,4,COMM10<DP,0.407
1614,0.144966386,2,Xylan,4,COMM10<DP,0.407
1615,0.069209022,0,Xylan,4,COMM10<BP,0.407
1616,0.044805666,0,Xylan,4,COMM10<BP,0.407
1617,0.122115246,0,Xylan,4,COMM10<BP,0.407
1618,0.145434497,1,Xylan,4,COMM10<BP,0.407
1619,0.086536945,1,Xylan,4,COMM10<BP,0.407
1620,0.038559908,1,Xylan,4,COMM10<BP,0.407
1621,0.057356695,2,Xylan,4,COMM10<BP,0.407
1622,0.06918484,2,Xylan,4,COMM10<BP,0.407
1623,0.174831867,2,Xylan,4,COMM10<BP,0.407
1624,0.109547613,0,Xylan,4,COMM10<EL,0.407
1625,0.126628325,0,Xylan,4,COMM10<EL,0.407
1626,0.227935082,0,Xylan,4,COMM10<EL,0.407
1627,0.097816918,1,Xylan,4,COMM10<EL,0.407
1628,0.033460854,1,Xylan,4,COMM10<EL,0.407
1629,0.101666012,1,Xylan,4,COMM10<EL,0.407
1630,0.065578241,2,Xylan,4,COMM10<EL,0.407
1631,0.035210685,2,Xylan,4,COMM10<EL,0.407
1632,0.137862552,2,Xylan,4,COMM10<EL,0.407
1633,0.195797113,0,Xylan,4,COMM10<BH,0.407
1634,0.166204029,0,Xylan,4,COMM10<BH,0.407
1635,0.176821603,0,Xylan,4,COMM10<BH,0.407
1636,0.060790749,1,Xylan,4,COMM10<BH,0.407
1637,0.044218938,1,Xylan,4,COMM10<BH,0.407
1638,0.155785242,1,Xylan,4,COMM10<BH,0.407
1639,0.147222192,2,Xylan,4,COMM10<BH,0.407
1640,0.119111499,2,Xylan,4,COMM10<BH,0.407
1641,0.155309233,2,Xylan,4,COMM10<BH,0.407
1642,0.097337415,0,Xylan,4,COMM10<AC,0.407
1643,0.074543269,0,Xylan,4,COMM10<AC,0.407
1644,0.136259571,0,Xylan,4,COMM10<AC,0.407
1645,0.098227544,1,Xylan,4,COMM10<AC,0.407
1646,0.067803585,1,Xylan,4,COMM10<AC,0.407
1647,0.098945612,1,Xylan,4,COMM10<AC,0.407
1648,0.139736265,2,Xylan,4,COMM10<AC,0.407
1649,0.087785688,2,Xylan,4,COMM10<AC,0.407
1650,0.101305843,2,Xylan,4,COMM10<AC,0.407
1651,0.082167741,0,Xylan,4,COMM10<DL,0.407
1652,0.030420238,0,Xylan,4,COMM10<DL,0.407
1653,0.120414846,0,Xylan,4,COMM10<DL,0.407
1654,0.110673826,1,Xylan,4,COMM10<DL,0.407
1655,0.057182616,1,Xylan,4,COMM10<DL,0.407
1656,0.10568837,1,Xylan,4,COMM10<DL,0.407
1657,0.105729844,2,Xylan,4,COMM10<DL,0.407
1658,0.042114844,2,Xylan,4,COMM10<DL,0.407
1659,0.099482695,2,Xylan,4,COMM10<DL,0.407
