,Unnamed: 0,Media,OD,Rep,Concentration,t,Species,Blanked OD
11317,2218,Xylan Mono,0.8765,2.0,5,14.945,DL,0.6717
11318,2219,Xylan Mono,0.8656,2.0,5,16.946111111111108,DL,0.6608
11319,2220,Xylan Mono,0.8452,2.0,5,18.946666666666665,DL,0.6404
11320,2221,Xylan Mono,0.8239,2.0,5,20.947777777777773,DL,0.6191
11321,2222,Xylan Mono,0.8071,2.0,5,22.946666666666665,DL,0.6023000000000001
11322,2223,Xylan Mono,0.2174,0.0,2.5,0.0,DL,0.01
11323,2224,Xylan Mono,0.2215,0.0,2.5,0.9441666666666668,DL,0.014099999999999991
11324,2225,Xylan Mono,0.2394,0.0,2.5,2.9447222222222216,DL,0.031999999999999994
11325,2226,Xylan Mono,0.2924,0.0,2.5,4.945277777777778,DL,0.08499999999999998
11326,2227,Xylan Mono,0.3862,0.0,2.5,6.945555555555557,DL,0.1788
11327,2228,Xylan Mono,0.4997,0.0,2.5,8.945277777777777,DL,0.2923
11328,2229,Xylan Mono,0.5567,0.0,2.5,10.945,DL,0.34929999999999994
11329,2230,Xylan Mono,0.5711,0.0,2.5,12.945,DL,0.3637
11330,2231,Xylan Mono,0.5706,0.0,2.5,14.945,DL,0.3632
11331,2232,Xylan Mono,0.5651,0.0,2.5,16.946111111111108,DL,0.3577
11332,2233,Xylan Mono,0.5594,0.0,2.5,18.946666666666665,DL,0.35200000000000004
11333,2234,Xylan Mono,0.5545,0.0,2.5,20.947777777777773,DL,0.3471
11334,2235,Xylan Mono,0.5502,0.0,2.5,22.946666666666665,DL,0.3428
11335,2236,Xylan Mono,0.2138,1.0,2.5,0.0,DL,0.01
11336,2237,Xylan Mono,0.2185,1.0,2.5,0.9441666666666668,DL,0.01470000000000001
11337,2238,Xylan Mono,0.2395,1.0,2.5,2.9447222222222216,DL,0.0357
11338,2239,Xylan Mono,0.2998,1.0,2.5,4.945277777777778,DL,0.09600000000000003
11339,2240,Xylan Mono,0.3969,1.0,2.5,6.945555555555557,DL,0.1931
11340,2241,Xylan Mono,0.5121,1.0,2.5,8.945277777777777,DL,0.3083
11341,2242,Xylan Mono,0.5679,1.0,2.5,10.945,DL,0.3641
11342,2243,Xylan Mono,0.5798,1.0,2.5,12.945,DL,0.376
11343,2244,Xylan Mono,0.5784,1.0,2.5,14.945,DL,0.3746
11344,2245,Xylan Mono,0.5735,1.0,2.5,16.946111111111108,DL,0.3697
11345,2246,Xylan Mono,0.5683,1.0,2.5,18.946666666666665,DL,0.3645000000000001
11346,2247,Xylan Mono,0.5632,1.0,2.5,20.947777777777773,DL,0.35940000000000005
11347,2248,Xylan Mono,0.5599,1.0,2.5,22.946666666666665,DL,0.3561
11348,2249,Xylan Mono,0.2108,2.0,2.5,0.0,DL,0.01
11349,2250,Xylan Mono,0.2151,2.0,2.5,0.9441666666666668,DL,0.014300000000000024
11350,2251,Xylan Mono,0.2357,2.0,2.5,2.9447222222222216,DL,0.034900000000000014
11351,2252,Xylan Mono,0.292,2.0,2.5,4.945277777777778,DL,0.0912
11352,2253,Xylan Mono,0.3887,2.0,2.5,6.945555555555557,DL,0.1879
11353,2254,Xylan Mono,0.505,2.0,2.5,8.945277777777777,DL,0.3042
11354,2255,Xylan Mono,0.5627,2.0,2.5,10.945,DL,0.3619
11355,2256,Xylan Mono,0.5787,2.0,2.5,12.945,DL,0.3779
11356,2257,Xylan Mono,0.5779,2.0,2.5,14.945,DL,0.3771
11357,2258,Xylan Mono,0.573,2.0,2.5,16.946111111111108,DL,0.3722
11358,2259,Xylan Mono,0.5677,2.0,2.5,18.946666666666665,DL,0.3669
11359,2260,Xylan Mono,0.5629,2.0,2.5,20.947777777777773,DL,0.3621
11360,2261,Xylan Mono,0.5594,2.0,2.5,22.946666666666665,DL,0.35860000000000003
11361,2262,Xylan Mono,0.217,0.0,1.25,0.0,DL,0.01
11362,2263,Xylan Mono,0.221,0.0,1.25,0.9441666666666668,DL,0.014000000000000005
11363,2264,Xylan Mono,0.237,0.0,1.25,2.9447222222222216,DL,0.029999999999999995
11364,2265,Xylan Mono,0.2738,0.0,1.25,4.945277777777778,DL,0.06679999999999997
11365,2266,Xylan Mono,0.3437,0.0,1.25,6.945555555555557,DL,0.13670000000000002
11366,2267,Xylan Mono,0.4226,0.0,1.25,8.945277777777777,DL,0.2156
11367,2268,Xylan Mono,0.4466,0.0,1.25,10.945,DL,0.2396
11368,2269,Xylan Mono,0.4538,0.0,1.25,12.945,DL,0.2468
11369,2270,Xylan Mono,0.4543,0.0,1.25,14.945,DL,0.2473
11370,2271,Xylan Mono,0.45,0.0,1.25,16.946111111111108,DL,0.243
11371,2272,Xylan Mono,0.4452,0.0,1.25,18.946666666666665,DL,0.2382
11372,2273,Xylan Mono,0.441,0.0,1.25,20.947777777777773,DL,0.23399999999999999
11373,2274,Xylan Mono,0.4387,0.0,1.25,22.946666666666665,DL,0.2317
11374,2275,Xylan Mono,0.2044,1.0,1.25,0.0,DL,0.01
11375,2276,Xylan Mono,0.2081,1.0,1.25,0.9441666666666668,DL,0.013700000000000007
11376,2277,Xylan Mono,0.2228,1.0,1.25,2.9447222222222216,DL,0.0284
11377,2278,Xylan Mono,0.2573,1.0,1.25,4.945277777777778,DL,0.06289999999999997
11378,2279,Xylan Mono,0.3244,1.0,1.25,6.945555555555557,DL,0.13000000000000006
11379,2280,Xylan Mono,0.4008,1.0,1.25,8.945277777777777,DL,0.2064
11380,2281,Xylan Mono,0.4262,1.0,1.25,10.945,DL,0.23180000000000006
11381,2282,Xylan Mono,0.4351,1.0,1.25,12.945,DL,0.2407
11382,2283,Xylan Mono,0.4366,1.0,1.25,14.945,DL,0.2422
11383,2284,Xylan Mono,0.4335,1.0,1.25,16.946111111111108,DL,0.2391
11384,2285,Xylan Mono,0.4284,1.0,1.25,18.946666666666665,DL,0.23399999999999999
11385,2286,Xylan Mono,0.4237,1.0,1.25,20.947777777777773,DL,0.22930000000000006
11386,2287,Xylan Mono,0.4209,1.0,1.25,22.946666666666665,DL,0.2265
11387,2288,Xylan Mono,0.2013,2.0,1.25,0.0,DL,0.01
11388,2289,Xylan Mono,0.2039,2.0,1.25,0.9441666666666668,DL,0.012599999999999991
11389,2290,Xylan Mono,0.2161,2.0,1.25,2.9447222222222216,DL,0.024799999999999985
11390,2291,Xylan Mono,0.2493,2.0,1.25,4.945277777777778,DL,0.05799999999999999
11391,2292,Xylan Mono,0.3127,2.0,1.25,6.945555555555557,DL,0.12139999999999995
11392,2293,Xylan Mono,0.3962,2.0,1.25,8.945277777777777,DL,0.2049
11393,2294,Xylan Mono,0.4279,2.0,1.25,10.945,DL,0.2366
11394,2295,Xylan Mono,0.4384,2.0,1.25,12.945,DL,0.2471
11395,2296,Xylan Mono,0.4405,2.0,1.25,14.945,DL,0.2492
11396,2297,Xylan Mono,0.4375,2.0,1.25,16.946111111111108,DL,0.2462
11397,2298,Xylan Mono,0.4327,2.0,1.25,18.946666666666665,DL,0.2414
11398,2299,Xylan Mono,0.4286,2.0,1.25,20.947777777777773,DL,0.2373
11399,2300,Xylan Mono,0.4252,2.0,1.25,22.946666666666665,DL,0.2339
11400,4665,Xylan Mono,0.207,0.0,10,0.0,BT,0.01
11401,4666,Xylan Mono,0.2357,0.0,10,0.9447222222222222,BT,0.038700000000000005
11402,4667,Xylan Mono,0.3927,0.0,10,2.9444444444444446,BT,0.1957
11403,4668,Xylan Mono,0.5806,0.0,10,4.945,BT,0.3836000000000001
11404,4669,Xylan Mono,0.7954,0.0,10,6.945555555555557,BT,0.5984
11405,4670,Xylan Mono,1.0501,0.0,10,8.945,BT,0.8531000000000001
11406,4671,Xylan Mono,1.1441,0.0,10,10.944722222222223,BT,0.9471
11407,4672,Xylan Mono,1.1794,0.0,10,12.945,BT,0.9824
11408,4673,Xylan Mono,1.2292,0.0,10,14.945555555555556,BT,1.0322
11409,4674,Xylan Mono,1.2004,0.0,10,16.946111111111108,BT,1.0033999999999998
11410,4675,Xylan Mono,1.1771,0.0,10,18.946111111111108,BT,0.9801
11411,4676,Xylan Mono,1.1683,0.0,10,20.947222222222226,BT,0.9713
11412,4677,Xylan Mono,1.1632,0.0,10,22.946666666666665,BT,0.9662
11413,4678,Xylan Mono,0.2128,1.0,10,0.0,BT,0.01
11414,4679,Xylan Mono,0.2424,1.0,10,0.9447222222222222,BT,0.03960000000000002
11415,4680,Xylan Mono,0.3961,1.0,10,2.9444444444444446,BT,0.19330000000000006
11416,4681,Xylan Mono,0.5738,1.0,10,4.945,BT,0.371
11417,4682,Xylan Mono,0.7795,1.0,10,6.945555555555557,BT,0.5767
11418,4683,Xylan Mono,1.0322,1.0,10,8.945,BT,0.8294
11419,4684,Xylan Mono,1.1267,1.0,10,10.944722222222223,BT,0.9239
11420,4685,Xylan Mono,1.1688,1.0,10,12.945,BT,0.966
11421,4686,Xylan Mono,1.2231,1.0,10,14.945555555555556,BT,1.0203
11422,4687,Xylan Mono,1.1953,1.0,10,16.946111111111108,BT,0.9925
11423,4688,Xylan Mono,1.168,1.0,10,18.946111111111108,BT,0.9652
11424,4689,Xylan Mono,1.1572,1.0,10,20.947222222222226,BT,0.9544
11425,4690,Xylan Mono,1.1484,1.0,10,22.946666666666665,BT,0.9456
11426,4691,Xylan Mono,0.2145,2.0,10,0.0,BT,0.01
11427,4692,Xylan Mono,0.2446,2.0,10,0.9447222222222222,BT,0.04010000000000002
11428,4693,Xylan Mono,0.3877,2.0,10,2.9444444444444446,BT,0.1832
11429,4694,Xylan Mono,0.5404,2.0,10,4.945,BT,0.3359
11430,4695,Xylan Mono,0.736,2.0,10,6.945555555555557,BT,0.5315
11431,4696,Xylan Mono,1.0037,2.0,10,8.945,BT,0.7992
11432,4697,Xylan Mono,1.1159,2.0,10,10.944722222222223,BT,0.9114
11433,4698,Xylan Mono,1.1629,2.0,10,12.945,BT,0.9584
11434,4699,Xylan Mono,1.2121,2.0,10,14.945555555555556,BT,1.0075999999999998
11435,4700,Xylan Mono,1.1904,2.0,10,16.946111111111108,BT,0.9859
11436,4701,Xylan Mono,1.1651,2.0,10,18.946111111111108,BT,0.9606
11437,4702,Xylan Mono,1.1511,2.0,10,20.947222222222226,BT,0.9466
11438,4703,Xylan Mono,1.1429,2.0,10,22.946666666666665,BT,0.9384
11439,4704,Xylan Mono,0.2299,0.0,5,0.0,BT,0.01
11440,4705,Xylan Mono,0.2788,0.0,5,0.9447222222222222,BT,0.0589
11441,4706,Xylan Mono,0.4289,0.0,5,2.9444444444444446,BT,0.209
11442,4707,Xylan Mono,0.6611,0.0,5,4.945,BT,0.4412
11443,4708,Xylan Mono,1.0224,0.0,5,6.945555555555557,BT,0.8025
11444,4709,Xylan Mono,1.1851,0.0,5,8.945,BT,0.9652
11445,4710,Xylan Mono,1.1948,0.0,5,10.944722222222223,BT,0.9749
11446,4711,Xylan Mono,1.1802,0.0,5,12.945,BT,0.9603
11447,4712,Xylan Mono,1.1801,0.0,5,14.945555555555556,BT,0.9602
11448,4713,Xylan Mono,1.1587,0.0,5,16.946111111111108,BT,0.9388
11449,4714,Xylan Mono,1.1515,0.0,5,18.946111111111108,BT,0.9316
11450,4715,Xylan Mono,1.1657,0.0,5,20.947222222222226,BT,0.9458
11451,4716,Xylan Mono,1.1832,0.0,5,22.946666666666665,BT,0.9633
11452,4717,Xylan Mono,0.2323,1.0,5,0.0,BT,0.01
11453,4718,Xylan Mono,0.28,1.0,5,0.9447222222222222,BT,0.05770000000000002
11454,4719,Xylan Mono,0.4466,1.0,5,2.9444444444444446,BT,0.2243
11455,4720,Xylan Mono,0.688,1.0,5,4.945,BT,0.4657
11456,4721,Xylan Mono,1.0463,1.0,5,6.945555555555557,BT,0.8240000000000001
11457,4722,Xylan Mono,1.2018,1.0,5,8.945,BT,0.9795
11458,4723,Xylan Mono,1.2078,1.0,5,10.944722222222223,BT,0.9855
11459,4724,Xylan Mono,1.1913,1.0,5,12.945,BT,0.969
11460,4725,Xylan Mono,1.1971,1.0,5,14.945555555555556,BT,0.9748
11461,4726,Xylan Mono,1.1698,1.0,5,16.946111111111108,BT,0.9475
11462,4727,Xylan Mono,1.1634,1.0,5,18.946111111111108,BT,0.9411
11463,4728,Xylan Mono,1.1838,1.0,5,20.947222222222226,BT,0.9615
11464,4729,Xylan Mono,1.2059,1.0,5,22.946666666666665,BT,0.9836
11465,4730,Xylan Mono,0.2351,2.0,5,0.0,BT,0.01
11466,4731,Xylan Mono,0.284,2.0,5,0.9447222222222222,BT,0.05889999999999997
11467,4732,Xylan Mono,0.4237,2.0,5,2.9444444444444446,BT,0.19860000000000005
11468,4733,Xylan Mono,0.6617,2.0,5,4.945,BT,0.4366
11469,4734,Xylan Mono,1.0247,2.0,5,6.945555555555557,BT,0.7996
11470,4735,Xylan Mono,1.2099,2.0,5,8.945,BT,0.9848
11471,4736,Xylan Mono,1.2495,2.0,5,10.944722222222223,BT,1.0244
11472,4737,Xylan Mono,1.2427,2.0,5,12.945,BT,1.0175999999999998
11473,4738,Xylan Mono,1.2373,2.0,5,14.945555555555556,BT,1.0122
11474,4739,Xylan Mono,1.2064,2.0,5,16.946111111111108,BT,0.9813
11475,4740,Xylan Mono,1.1879,2.0,5,18.946111111111108,BT,0.9628
11476,4741,Xylan Mono,1.185,2.0,5,20.947222222222226,BT,0.9599
11477,4742,Xylan Mono,1.1918,2.0,5,22.946666666666665,BT,0.9667
11478,4743,Xylan Mono,0.2312,0.0,2.5,0.0,BT,0.01
11479,4744,Xylan Mono,0.2731,0.0,2.5,0.9447222222222222,BT,0.051900000000000016
11480,4745,Xylan Mono,0.4257,0.0,2.5,2.9444444444444446,BT,0.20450000000000004
11481,4746,Xylan Mono,0.6891,0.0,2.5,4.945,BT,0.4679000000000001
11482,4747,Xylan Mono,0.8751,0.0,2.5,6.945555555555557,BT,0.6539
11483,4748,Xylan Mono,0.8735,0.0,2.5,8.945,BT,0.6523000000000001
11484,4749,Xylan Mono,0.8747,0.0,2.5,10.944722222222223,BT,0.6535000000000001
11485,4750,Xylan Mono,0.8901,0.0,2.5,12.945,BT,0.6689
11486,4751,Xylan Mono,0.9229999999999999,0.0,2.5,14.945555555555556,BT,0.7018000000000001
11487,4752,Xylan Mono,0.9108,0.0,2.5,16.946111111111108,BT,0.6896000000000001
11488,4753,Xylan Mono,0.9062,0.0,2.5,18.946111111111108,BT,0.685
11489,4754,Xylan Mono,0.9099,0.0,2.5,20.947222222222226,BT,0.6887000000000001
11490,4755,Xylan Mono,0.9052,0.0,2.5,22.946666666666665,BT,0.684
11491,4756,Xylan Mono,0.2354,1.0,2.5,0.0,BT,0.01
11492,4757,Xylan Mono,0.281,1.0,2.5,0.9447222222222222,BT,0.05560000000000003
11493,4758,Xylan Mono,0.4288,1.0,2.5,2.9444444444444446,BT,0.20340000000000005
11494,4759,Xylan Mono,0.6958,1.0,2.5,4.945,BT,0.4704
11495,4760,Xylan Mono,0.8882,1.0,2.5,6.945555555555557,BT,0.6628000000000001
11496,4761,Xylan Mono,0.8855,1.0,2.5,8.945,BT,0.6600999999999999
11497,4762,Xylan Mono,0.8851,1.0,2.5,10.944722222222223,BT,0.6597
11498,4763,Xylan Mono,0.9013,1.0,2.5,12.945,BT,0.6759
11499,4764,Xylan Mono,0.9504,1.0,2.5,14.945555555555556,BT,0.7250000000000001
11500,4765,Xylan Mono,0.9305,1.0,2.5,16.946111111111108,BT,0.7051000000000001
11501,4766,Xylan Mono,0.9286,1.0,2.5,18.946111111111108,BT,0.7032
11502,4767,Xylan Mono,0.9329999999999999,1.0,2.5,20.947222222222226,BT,0.7076
11503,4768,Xylan Mono,0.9268,1.0,2.5,22.946666666666665,BT,0.7014
11504,4769,Xylan Mono,0.2252,2.0,2.5,0.0,BT,0.01
11505,4770,Xylan Mono,0.2742,2.0,2.5,0.9447222222222222,BT,0.05899999999999999
11506,4771,Xylan Mono,0.4215,2.0,2.5,2.9444444444444446,BT,0.2063
11507,4772,Xylan Mono,0.6747,2.0,2.5,4.945,BT,0.4595
11508,4773,Xylan Mono,0.8752,2.0,2.5,6.945555555555557,BT,0.6599999999999999
11509,4774,Xylan Mono,0.8746,2.0,2.5,8.945,BT,0.6594
11510,4775,Xylan Mono,0.8714,2.0,2.5,10.944722222222223,BT,0.6561999999999999
11511,4776,Xylan Mono,0.8809999999999999,2.0,2.5,12.945,BT,0.6658
11512,4777,Xylan Mono,0.9327,2.0,2.5,14.945555555555556,BT,0.7175
11513,4778,Xylan Mono,0.9084,2.0,2.5,16.946111111111108,BT,0.6932
11514,4779,Xylan Mono,0.9089,2.0,2.5,18.946111111111108,BT,0.6937
11515,4780,Xylan Mono,0.9161,2.0,2.5,20.947222222222226,BT,0.7009000000000001
11516,4781,Xylan Mono,0.9108,2.0,2.5,22.946666666666665,BT,0.6956
11517,4782,Xylan Mono,0.2264,0.0,1.25,0.0,BT,0.01
11518,4783,Xylan Mono,0.259,0.0,1.25,0.9447222222222222,BT,0.04260000000000002
11519,4784,Xylan Mono,0.4037,0.0,1.25,2.9444444444444446,BT,0.1873
11520,4785,Xylan Mono,0.6295,0.0,1.25,4.945,BT,0.4131
11521,4786,Xylan Mono,0.6943,0.0,1.25,6.945555555555557,BT,0.4779000000000001
11522,4787,Xylan Mono,0.7062,0.0,1.25,8.945,BT,0.4898000000000001
11523,4788,Xylan Mono,0.6990000000000001,0.0,1.25,10.944722222222223,BT,0.4826
11524,4789,Xylan Mono,0.688,0.0,1.25,12.945,BT,0.4716
11525,4790,Xylan Mono,0.722,0.0,1.25,14.945555555555556,BT,0.5055999999999999
11526,4791,Xylan Mono,0.6772,0.0,1.25,16.946111111111108,BT,0.4608
11527,4792,Xylan Mono,0.6702,0.0,1.25,18.946111111111108,BT,0.4538
11528,4793,Xylan Mono,0.6765,0.0,1.25,20.947222222222226,BT,0.4601
11529,4794,Xylan Mono,0.6745,0.0,1.25,22.946666666666665,BT,0.4581
11530,4795,Xylan Mono,0.2161,1.0,1.25,0.0,BT,0.01
11531,4796,Xylan Mono,0.2459,1.0,1.25,0.9447222222222222,BT,0.039800000000000016
11532,4797,Xylan Mono,0.3818,1.0,1.25,2.9444444444444446,BT,0.1757
11533,4798,Xylan Mono,0.6105,1.0,1.25,4.945,BT,0.4044000000000001
11534,4799,Xylan Mono,0.6927,1.0,1.25,6.945555555555557,BT,0.4866
11535,4800,Xylan Mono,0.708,1.0,1.25,8.945,BT,0.5019
11536,4801,Xylan Mono,0.7031,1.0,1.25,10.944722222222223,BT,0.49700000000000005
11537,4802,Xylan Mono,0.6928,1.0,1.25,12.945,BT,0.4867
11538,4803,Xylan Mono,0.7288,1.0,1.25,14.945555555555556,BT,0.5227
11539,4804,Xylan Mono,0.6847,1.0,1.25,16.946111111111108,BT,0.4786
11540,4805,Xylan Mono,0.6763,1.0,1.25,18.946111111111108,BT,0.4702000000000001
11541,4806,Xylan Mono,0.6839,1.0,1.25,20.947222222222226,BT,0.4778
11542,4807,Xylan Mono,0.6835,1.0,1.25,22.946666666666665,BT,0.4774000000000001
11543,4808,Xylan Mono,0.2124,2.0,1.25,0.0,BT,0.01
11544,4809,Xylan Mono,0.2416,2.0,1.25,0.9447222222222222,BT,0.039200000000000006
11545,4810,Xylan Mono,0.3493,2.0,1.25,2.9444444444444446,BT,0.1469
11546,4811,Xylan Mono,0.5932,2.0,1.25,4.945,BT,0.3907999999999999
11547,4812,Xylan Mono,0.6756,2.0,1.25,6.945555555555557,BT,0.4732
11548,4813,Xylan Mono,0.6890000000000001,2.0,1.25,8.945,BT,0.4865999999999999
11549,4814,Xylan Mono,0.6887,2.0,1.25,10.944722222222223,BT,0.4863
11550,4815,Xylan Mono,0.6859,2.0,1.25,12.945,BT,0.4834999999999999
11551,4816,Xylan Mono,0.6981,2.0,1.25,14.945555555555556,BT,0.4957
11552,4817,Xylan Mono,0.6738,2.0,1.25,16.946111111111108,BT,0.4713999999999999
11553,4818,Xylan Mono,0.6642,2.0,1.25,18.946111111111108,BT,0.4618
11554,4819,Xylan Mono,0.6674,2.0,1.25,20.947222222222226,BT,0.465
11555,4820,Xylan Mono,0.6644,2.0,1.25,22.946666666666665,BT,0.462
11556,5835,Xylan Mono,0.3303,0.0,10,0.0,BV,0.07439999999999995
11557,5836,Xylan Mono,0.2659,0.0,10,0.9444444444444444,BV,0.01
11558,5837,Xylan Mono,0.3775,0.0,10,2.944166666666667,BV,0.12159999999999994
11559,5838,Xylan Mono,0.7126,0.0,10,4.944722222222223,BV,0.4567
11560,5839,Xylan Mono,0.9886,0.0,10,6.945277777777778,BV,0.7327
11561,5840,Xylan Mono,1.1792,0.0,10,8.945,BV,0.9233
11562,5841,Xylan Mono,1.3517,0.0,10,10.944722222222223,BV,1.0958
11563,5842,Xylan Mono,1.3775,0.0,10,12.945,BV,1.1216
11564,5843,Xylan Mono,1.4047,0.0,10,14.945277777777774,BV,1.1488
11565,5844,Xylan Mono,1.4144,0.0,10,16.945555555555554,BV,1.1585
11566,5845,Xylan Mono,1.4107,0.0,10,18.946111111111108,BV,1.1548
11567,5846,Xylan Mono,1.4081,0.0,10,20.946666666666665,BV,1.1522
11568,5847,Xylan Mono,1.4004,0.0,10,22.946388888888887,BV,1.1445
11569,5848,Xylan Mono,0.3259,1.0,10,0.0,BV,0.07930000000000002
11570,5849,Xylan Mono,0.2566,1.0,10,0.9444444444444444,BV,0.01
11571,5850,Xylan Mono,0.3882,1.0,10,2.944166666666667,BV,0.1416
11572,5851,Xylan Mono,0.7166,1.0,10,4.944722222222223,BV,0.47
11573,5852,Xylan Mono,1.0023,1.0,10,6.945277777777778,BV,0.7557
11574,5853,Xylan Mono,1.1833,1.0,10,8.945,BV,0.9367
11575,5854,Xylan Mono,1.3511,1.0,10,10.944722222222223,BV,1.1045
11576,5855,Xylan Mono,1.3743,1.0,10,12.945,BV,1.1277
11577,5856,Xylan Mono,1.3961,1.0,10,14.945277777777774,BV,1.1495
11578,5857,Xylan Mono,1.4072,1.0,10,16.945555555555554,BV,1.1606
11579,5858,Xylan Mono,1.4077,1.0,10,18.946111111111108,BV,1.1611
11580,5859,Xylan Mono,1.4044,1.0,10,20.946666666666665,BV,1.1578000000000002
11581,5860,Xylan Mono,1.3971,1.0,10,22.946388888888887,BV,1.1505
11582,5861,Xylan Mono,0.3009,2.0,10,0.0,BV,0.08109999999999999
11583,5862,Xylan Mono,0.2298,2.0,10,0.9444444444444444,BV,0.01
11584,5863,Xylan Mono,0.3496,2.0,10,2.944166666666667,BV,0.12980000000000005
11585,5864,Xylan Mono,0.6673,2.0,10,4.944722222222223,BV,0.4475
11586,5865,Xylan Mono,0.9521,2.0,10,6.945277777777778,BV,0.7323
11587,5866,Xylan Mono,1.138,2.0,10,8.945,BV,0.9182
11588,5867,Xylan Mono,1.3441,2.0,10,10.944722222222223,BV,1.1243
11589,5868,Xylan Mono,1.3728,2.0,10,12.945,BV,1.153
11590,5869,Xylan Mono,1.3985,2.0,10,14.945277777777774,BV,1.1787
11591,5870,Xylan Mono,1.4121,2.0,10,16.945555555555554,BV,1.1923
11592,5871,Xylan Mono,1.413,2.0,10,18.946111111111108,BV,1.1932
11593,5872,Xylan Mono,1.4102,2.0,10,20.946666666666665,BV,1.1904
11594,5873,Xylan Mono,1.4029,2.0,10,22.946388888888887,BV,1.1831
11595,5874,Xylan Mono,0.3127,0.0,5,0.0,BV,0.06809999999999998
11596,5875,Xylan Mono,0.2546,0.0,5,0.9444444444444444,BV,0.01
11597,5876,Xylan Mono,0.3843,0.0,5,2.944166666666667,BV,0.1397
11598,5877,Xylan Mono,0.6914,0.0,5,4.944722222222223,BV,0.4468
11599,5878,Xylan Mono,1.0727,0.0,5,6.945277777777778,BV,0.8281000000000001
11600,5879,Xylan Mono,1.1949,0.0,5,8.945,BV,0.9503
11601,5880,Xylan Mono,1.2413,0.0,5,10.944722222222223,BV,0.9967
11602,5881,Xylan Mono,1.23,0.0,5,12.945,BV,0.9854
11603,5882,Xylan Mono,1.2431,0.0,5,14.945277777777774,BV,0.9985000000000002
11604,5883,Xylan Mono,1.2497,0.0,5,16.945555555555554,BV,1.0051
11605,5884,Xylan Mono,1.2537,0.0,5,18.946111111111108,BV,1.0091
11606,5885,Xylan Mono,1.2562,0.0,5,20.946666666666665,BV,1.0116
11607,5886,Xylan Mono,1.2546,0.0,5,22.946388888888887,BV,1.01
11608,5887,Xylan Mono,0.3027,1.0,5,0.0,BV,0.06550000000000003
11609,5888,Xylan Mono,0.2472,1.0,5,0.9444444444444444,BV,0.01
11610,5889,Xylan Mono,0.3735,1.0,5,2.944166666666667,BV,0.1363
11611,5890,Xylan Mono,0.6807,1.0,5,4.944722222222223,BV,0.4435
11612,5891,Xylan Mono,1.0714,1.0,5,6.945277777777778,BV,0.8341999999999999
11613,5892,Xylan Mono,1.1657,1.0,5,8.945,BV,0.9285
11614,5893,Xylan Mono,1.2282,1.0,5,10.944722222222223,BV,0.991
11615,5894,Xylan Mono,1.2134,1.0,5,12.945,BV,0.9762
11616,5895,Xylan Mono,1.2223,1.0,5,14.945277777777774,BV,0.9851
11617,5896,Xylan Mono,1.228,1.0,5,16.945555555555554,BV,0.9908
11618,5897,Xylan Mono,1.2296,1.0,5,18.946111111111108,BV,0.9924
11619,5898,Xylan Mono,1.2282,1.0,5,20.946666666666665,BV,0.991
11620,5899,Xylan Mono,1.2268,1.0,5,22.946388888888887,BV,0.9896
11621,5900,Xylan Mono,0.3202,2.0,5,0.0,BV,0.09179999999999998
11622,5901,Xylan Mono,0.2384,2.0,5,0.9444444444444444,BV,0.01
11623,5902,Xylan Mono,0.3594,2.0,5,2.944166666666667,BV,0.131
11624,5903,Xylan Mono,0.6451,2.0,5,4.944722222222223,BV,0.4167
11625,5904,Xylan Mono,1.0555,2.0,5,6.945277777777778,BV,0.8271000000000002
11626,5905,Xylan Mono,1.1802,2.0,5,8.945,BV,0.9518
11627,5906,Xylan Mono,1.2736,2.0,5,10.944722222222223,BV,1.0452
11628,5907,Xylan Mono,1.2608,2.0,5,12.945,BV,1.0324
11629,5908,Xylan Mono,1.2661,2.0,5,14.945277777777774,BV,1.0377
11630,5909,Xylan Mono,1.2742,2.0,5,16.945555555555554,BV,1.0458
11631,5910,Xylan Mono,1.2773,2.0,5,18.946111111111108,BV,1.0489000000000002
11632,5911,Xylan Mono,1.2785,2.0,5,20.946666666666665,BV,1.0501
11633,5912,Xylan Mono,1.281,2.0,5,22.946388888888887,BV,1.0526
11634,5913,Xylan Mono,0.3289,0.0,2.5,0.0,BV,0.09990000000000004
11635,5914,Xylan Mono,0.239,0.0,2.5,0.9444444444444444,BV,0.01
11636,5915,Xylan Mono,0.3554,0.0,2.5,2.944166666666667,BV,0.1264
11637,5916,Xylan Mono,0.6091,0.0,2.5,4.944722222222223,BV,0.3801
11638,5917,Xylan Mono,0.8614,0.0,2.5,6.945277777777778,BV,0.6324000000000001
11639,5918,Xylan Mono,0.9173,0.0,2.5,8.945,BV,0.6883
11640,5919,Xylan Mono,0.9284,0.0,2.5,10.944722222222223,BV,0.6994
11641,5920,Xylan Mono,0.9313,0.0,2.5,12.945,BV,0.7023
11642,5921,Xylan Mono,0.9434,0.0,2.5,14.945277777777774,BV,0.7144
11643,5922,Xylan Mono,0.9439,0.0,2.5,16.945555555555554,BV,0.7149
11644,5923,Xylan Mono,0.9463,0.0,2.5,18.946111111111108,BV,0.7173
11645,5924,Xylan Mono,0.9658,0.0,2.5,20.946666666666665,BV,0.7368
11646,5925,Xylan Mono,0.9666,0.0,2.5,22.946388888888887,BV,0.7376
11647,5926,Xylan Mono,0.3359,1.0,2.5,0.0,BV,0.10099999999999996
11648,5927,Xylan Mono,0.2449,1.0,2.5,0.9444444444444444,BV,0.01
