,Media,Time,Treatment,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
510,Xylan Mono,0,subcomm10,0.0025,0.0025,0.0025,0,0.0025,0.0025,0,0,0,0.0025
511,Xylan Mono,24,subcomm10_rep0.0,0.042886787,0.09437782,0.051491033,0,0.791590602,0.682289794,0,0,0,0.11548511
512,Xylan Mono,24,subcomm10_rep1.0,0.046484698,0.063945369,0.054347782,0,0.821460938,0.698195544,0,0,0,0.126965669
513,Xylan Mono,12,subcomm10_rep0.0,0.025500082,0.395553406,0.005317553,0,0.560397538,0.258626425,0,0,0,0.080004997
514,Xylan Mono,12,subcomm10_rep1.0,0.018813088,0.440226259,0.003430622,0,0.422851819,0.382348347,0,0,0,0.061529864
515,Xylan Mono,12,subcomm10_rep2.0,0.022833308,0.431416629,0.005436502,0,0.560805374,0.342137186,0,0,0,0.067171001
516,Xylan Mono,6,subcomm10_rep0.0,0.011740445,0.044287069,0.004873635,0,0.083674784,0.026772845,0,0,0,0.007651221
517,Xylan Mono,6,subcomm10_rep1.0,0.013397441,0.048423111,0.004726591,0,0.084035531,0.042001467,0,0,0,0.007415859
518,Xylan Mono,6,subcomm10_rep2.0,0.00972074,0.038662825,0.003892931,0,0.068369592,0.026045559,0,0,0,0.006708353
519,Xylan Mono,0,SubCommB30,0,0.00375,0,0,0.00375,0.00375,0,0,0,0.00375
520,Xylan Mono,24,SubCommB30_rep0.0,0,0.106511006,0,0,1.292222087,0.431417335,0,0,0,0.038329633
521,Xylan Mono,24,SubCommB30_rep1.0,0,0.122494586,0,0,1.226250255,0.488911111,0,0,0,0.043400792
522,Xylan Mono,24,SubCommB30_rep2.0,0,0.164824174,0,0,1.236043839,0.445808838,0,0,0,0.058080245
523,Xylan Mono,0,Monospecies_PJ_rep0.0,0.01,0,0,0,0,0,0,0,0,0
524,Xylan Mono,2.816944444,Monospecies_PJ_rep0.0,0.1108,0,0,0,0,0,0,0,0,0
525,Xylan Mono,4.843888889,Monospecies_PJ_rep0.0,0.0451,0,0,0,0,0,0,0,0,0
526,Xylan Mono,6.844444444,Monospecies_PJ_rep0.0,0.0697,0,0,0,0,0,0,0,0,0
527,Xylan Mono,8.844722222,Monospecies_PJ_rep0.0,0.0761,0,0,0,0,0,0,0,0,0
528,Xylan Mono,9.756944444,Monospecies_PJ_rep0.0,0.101,0,0,0,0,0,0,0,0,0
529,Xylan Mono,11.7575,Monospecies_PJ_rep0.0,0.1765,0,0,0,0,0,0,0,0,0
530,Xylan Mono,13.75777778,Monospecies_PJ_rep0.0,0.216,0,0,0,0,0,0,0,0,0
531,Xylan Mono,15.75805556,Monospecies_PJ_rep0.0,0.3216,0,0,0,0,0,0,0,0,0
532,Xylan Mono,17.75833333,Monospecies_PJ_rep0.0,0.4297,0,0,0,0,0,0,0,0,0
533,Xylan Mono,19.75861111,Monospecies_PJ_rep0.0,0.5988,0,0,0,0,0,0,0,0,0
534,Xylan Mono,21.75888889,Monospecies_PJ_rep0.0,0.6355,0,0,0,0,0,0,0,0,0
535,Xylan Mono,23.03166667,Monospecies_PJ_rep0.0,0.6812,0,0,0,0,0,0,0,0,0
536,Xylan Mono,25.02527778,Monospecies_PJ_rep0.0,0.8066,0,0,0,0,0,0,0,0,0
537,Xylan Mono,26.93916667,Monospecies_PJ_rep0.0,0.8173,0,0,0,0,0,0,0,0,0
538,Xylan Mono,29.20694444,Monospecies_PJ_rep0.0,0.8545,0,0,0,0,0,0,0,0,0
539,Xylan Mono,30.4475,Monospecies_PJ_rep0.0,0.8781,0,0,0,0,0,0,0,0,0
540,Xylan Mono,32.44777778,Monospecies_PJ_rep0.0,0.9032,0,0,0,0,0,0,0,0,0
541,Xylan Mono,34.44833333,Monospecies_PJ_rep0.0,0.9294,0,0,0,0,0,0,0,0,0
542,Xylan Mono,36.44833333,Monospecies_PJ_rep0.0,0.9049,0,0,0,0,0,0,0,0,0
543,Xylan Mono,38.44888889,Monospecies_PJ_rep0.0,0.9831,0,0,0,0,0,0,0,0,0
544,Xylan Mono,40.44944444,Monospecies_PJ_rep0.0,0.9316,0,0,0,0,0,0,0,0,0
545,Xylan Mono,42.44972222,Monospecies_PJ_rep0.0,1.0022,0,0,0,0,0,0,0,0,0
546,Xylan Mono,44.45,Monospecies_PJ_rep0.0,0.9576,0,0,0,0,0,0,0,0,0
547,Xylan Mono,46.45055556,Monospecies_PJ_rep0.0,0.9617,0,0,0,0,0,0,0,0,0
548,Xylan Mono,48.45083333,Monospecies_PJ_rep0.0,0.982,0,0,0,0,0,0,0,0,0
549,Xylan Mono,50.45111111,Monospecies_PJ_rep0.0,1.0645,0,0,0,0,0,0,0,0,0
550,Xylan Mono,52.04777778,Monospecies_PJ_rep0.0,1.0253,0,0,0,0,0,0,0,0,0
551,Xylan Mono,54.04861111,Monospecies_PJ_rep0.0,1.04,0,0,0,0,0,0,0,0,0
552,Xylan Mono,0,Monospecies_PJ_rep1.0,0.01,0,0,0,0,0,0,0,0,0
553,Xylan Mono,2.816944444,Monospecies_PJ_rep1.0,0.1166,0,0,0,0,0,0,0,0,0
554,Xylan Mono,4.843888889,Monospecies_PJ_rep1.0,0.0379,0,0,0,0,0,0,0,0,0
555,Xylan Mono,6.844444444,Monospecies_PJ_rep1.0,0.0579,0,0,0,0,0,0,0,0,0
556,Xylan Mono,8.844722222,Monospecies_PJ_rep1.0,0.0833,0,0,0,0,0,0,0,0,0
557,Xylan Mono,9.756944444,Monospecies_PJ_rep1.0,0.1089,0,0,0,0,0,0,0,0,0
558,Xylan Mono,11.7575,Monospecies_PJ_rep1.0,0.1619,0,0,0,0,0,0,0,0,0
559,Xylan Mono,13.75777778,Monospecies_PJ_rep1.0,0.2171,0,0,0,0,0,0,0,0,0
560,Xylan Mono,15.75805556,Monospecies_PJ_rep1.0,0.2892,0,0,0,0,0,0,0,0,0
561,Xylan Mono,17.75833333,Monospecies_PJ_rep1.0,0.3733,0,0,0,0,0,0,0,0,0
562,Xylan Mono,19.75861111,Monospecies_PJ_rep1.0,0.5305,0,0,0,0,0,0,0,0,0
563,Xylan Mono,21.75888889,Monospecies_PJ_rep1.0,0.5551,0,0,0,0,0,0,0,0,0
564,Xylan Mono,23.03166667,Monospecies_PJ_rep1.0,0.5979,0,0,0,0,0,0,0,0,0
565,Xylan Mono,25.02527778,Monospecies_PJ_rep1.0,0.739,0,0,0,0,0,0,0,0,0
566,Xylan Mono,26.93916667,Monospecies_PJ_rep1.0,0.7466,0,0,0,0,0,0,0,0,0
567,Xylan Mono,29.20694444,Monospecies_PJ_rep1.0,0.784,0,0,0,0,0,0,0,0,0
568,Xylan Mono,30.4475,Monospecies_PJ_rep1.0,0.8039,0,0,0,0,0,0,0,0,0
569,Xylan Mono,32.44777778,Monospecies_PJ_rep1.0,0.8304,0,0,0,0,0,0,0,0,0
570,Xylan Mono,34.44833333,Monospecies_PJ_rep1.0,0.8536,0,0,0,0,0,0,0,0,0
571,Xylan Mono,36.44833333,Monospecies_PJ_rep1.0,0.8324,0,0,0,0,0,0,0,0,0
572,Xylan Mono,38.44888889,Monospecies_PJ_rep1.0,0.9023,0,0,0,0,0,0,0,0,0
573,Xylan Mono,40.44944444,Monospecies_PJ_rep1.0,0.8616,0,0,0,0,0,0,0,0,0
574,Xylan Mono,42.44972222,Monospecies_PJ_rep1.0,0.9159,0,0,0,0,0,0,0,0,0
575,Xylan Mono,44.45,Monospecies_PJ_rep1.0,0.8773,0,0,0,0,0,0,0,0,0
576,Xylan Mono,46.45055556,Monospecies_PJ_rep1.0,0.8785,0,0,0,0,0,0,0,0,0
577,Xylan Mono,48.45083333,Monospecies_PJ_rep1.0,0.8991,0,0,0,0,0,0,0,0,0
578,Xylan Mono,50.45111111,Monospecies_PJ_rep1.0,0.9664,0,0,0,0,0,0,0,0,0
579,Xylan Mono,52.04777778,Monospecies_PJ_rep1.0,0.9435,0,0,0,0,0,0,0,0,0
580,Xylan Mono,54.04861111,Monospecies_PJ_rep1.0,0.9554,0,0,0,0,0,0,0,0,0
581,Xylan Mono,0,Monospecies_PJ_rep2.0,0.01,0,0,0,0,0,0,0,0,0
582,Xylan Mono,2.816944444,Monospecies_PJ_rep2.0,0.1133,0,0,0,0,0,0,0,0,0
583,Xylan Mono,4.843888889,Monospecies_PJ_rep2.0,0.0306,0,0,0,0,0,0,0,0,0
584,Xylan Mono,6.844444444,Monospecies_PJ_rep2.0,0.0442,0,0,0,0,0,0,0,0,0
585,Xylan Mono,8.844722222,Monospecies_PJ_rep2.0,0.0698,0,0,0,0,0,0,0,0,0
586,Xylan Mono,9.756944444,Monospecies_PJ_rep2.0,0.0856,0,0,0,0,0,0,0,0,0
587,Xylan Mono,11.7575,Monospecies_PJ_rep2.0,0.1434,0,0,0,0,0,0,0,0,0
588,Xylan Mono,13.75777778,Monospecies_PJ_rep2.0,0.1835,0,0,0,0,0,0,0,0,0
589,Xylan Mono,15.75805556,Monospecies_PJ_rep2.0,0.2779,0,0,0,0,0,0,0,0,0
590,Xylan Mono,17.75833333,Monospecies_PJ_rep2.0,0.4142,0,0,0,0,0,0,0,0,0
591,Xylan Mono,19.75861111,Monospecies_PJ_rep2.0,0.5832,0,0,0,0,0,0,0,0,0
592,Xylan Mono,21.75888889,Monospecies_PJ_rep2.0,0.593,0,0,0,0,0,0,0,0,0
593,Xylan Mono,23.03166667,Monospecies_PJ_rep2.0,0.6277,0,0,0,0,0,0,0,0,0
594,Xylan Mono,25.02527778,Monospecies_PJ_rep2.0,0.7687,0,0,0,0,0,0,0,0,0
595,Xylan Mono,26.93916667,Monospecies_PJ_rep2.0,0.7602,0,0,0,0,0,0,0,0,0
596,Xylan Mono,29.20694444,Monospecies_PJ_rep2.0,0.8027,0,0,0,0,0,0,0,0,0
597,Xylan Mono,30.4475,Monospecies_PJ_rep2.0,0.8291,0,0,0,0,0,0,0,0,0
598,Xylan Mono,32.44777778,Monospecies_PJ_rep2.0,0.8471,0,0,0,0,0,0,0,0,0
599,Xylan Mono,34.44833333,Monospecies_PJ_rep2.0,0.8838,0,0,0,0,0,0,0,0,0
600,Xylan Mono,36.44833333,Monospecies_PJ_rep2.0,0.8529,0,0,0,0,0,0,0,0,0
601,Xylan Mono,38.44888889,Monospecies_PJ_rep2.0,0.9363,0,0,0,0,0,0,0,0,0
602,Xylan Mono,40.44944444,Monospecies_PJ_rep2.0,0.8841,0,0,0,0,0,0,0,0,0
603,Xylan Mono,42.44972222,Monospecies_PJ_rep2.0,0.9508,0,0,0,0,0,0,0,0,0
604,Xylan Mono,44.45,Monospecies_PJ_rep2.0,0.8937,0,0,0,0,0,0,0,0,0
605,Xylan Mono,46.45055556,Monospecies_PJ_rep2.0,0.8931,0,0,0,0,0,0,0,0,0
606,Xylan Mono,48.45083333,Monospecies_PJ_rep2.0,0.9135,0,0,0,0,0,0,0,0,0
607,Xylan Mono,50.45111111,Monospecies_PJ_rep2.0,0.9904,0,0,0,0,0,0,0,0,0
608,Xylan Mono,52.04777778,Monospecies_PJ_rep2.0,0.9658,0,0,0,0,0,0,0,0,0
609,Xylan Mono,54.04861111,Monospecies_PJ_rep2.0,0.9792,0,0,0,0,0,0,0,0,0
610,Xylan Mono,0,Monospecies_BV_rep0,0,0.01,0,0,0,0,0,0,0,0
611,Xylan Mono,2.116352,Monospecies_BV_rep0,0,0.039216215,0,0,0,0,0,0,0,0
612,Xylan Mono,4.561388889,Monospecies_BV_rep0,0,0.035687591,0,0,0,0,0,0,0,0
613,Xylan Mono,8.112386,Monospecies_BV_rep0,0,0.236183622,0,0,0,0,0,0,0,0
614,Xylan Mono,10.82305556,Monospecies_BV_rep0,0,0.78353829,0,0,0,0,0,0,0,0
615,Xylan Mono,14.82653,Monospecies_BV_rep0,0,2.079546375,0,0,0,0,0,0,0,0
616,Xylan Mono,20.13833333,Monospecies_BV_rep0,0,2.72991677,0,0,0,0,0,0,0,0
617,Xylan Mono,26.73583333,Monospecies_BV_rep0,0,2.799820299,0,0,0,0,0,0,0,0
618,Xylan Mono,46.56238,Monospecies_BV_rep0,0,2.547130748,0,0,0,0,0,0,0,0
619,Xylan Mono,51.69388889,Monospecies_BV_rep0,0,2.363843025,0,0,0,0,0,0,0,0
620,Xylan Mono,0,Monospecies_BV_rep1,0,0.01,0,0,0,0,0,0,0,0
621,Xylan Mono,2.116352,Monospecies_BV_rep1,0,0.031143395,0,0,0,0,0,0,0,0
622,Xylan Mono,4.561388889,Monospecies_BV_rep1,0,0.028341153,0,0,0,0,0,0,0,0
623,Xylan Mono,8.112386,Monospecies_BV_rep1,0,0.187564251,0,0,0,0,0,0,0,0
624,Xylan Mono,10.82305556,Monospecies_BV_rep1,0,0.622243706,0,0,0,0,0,0,0,0
625,Xylan Mono,14.82653,Monospecies_BV_rep1,0,1.651463191,0,0,0,0,0,0,0,0
626,Xylan Mono,20.13833333,Monospecies_BV_rep1,0,2.167952162,0,0,0,0,0,0,0,0
627,Xylan Mono,26.73583333,Monospecies_BV_rep1,0,2.223465762,0,0,0,0,0,0,0,0
628,Xylan Mono,46.56238,Monospecies_BV_rep1,0,2.022793395,0,0,0,0,0,0,0,0
629,Xylan Mono,51.69388889,Monospecies_BV_rep1,0,1.877236205,0,0,0,0,0,0,0,0
630,Xylan Mono,0,Monospecies_BV_rep2,0,0.01,0,0,0,0,0,0,0,0
631,Xylan Mono,2.116352,Monospecies_BV_rep2,0,0.030093805,0,0,0,0,0,0,0,0
632,Xylan Mono,4.561388889,Monospecies_BV_rep2,0,0.027386004,0,0,0,0,0,0,0,0
633,Xylan Mono,8.112386,Monospecies_BV_rep2,0,0.18124299,0,0,0,0,0,0,0,0
634,Xylan Mono,10.82305556,Monospecies_BV_rep2,0,0.601272946,0,0,0,0,0,0,0,0
635,Xylan Mono,14.82653,Monospecies_BV_rep2,0,1.595805837,0,0,0,0,0,0,0,0
636,Xylan Mono,20.13833333,Monospecies_BV_rep2,0,2.094888177,0,0,0,0,0,0,0,0
637,Xylan Mono,26.73583333,Monospecies_BV_rep2,0,2.148530866,0,0,0,0,0,0,0,0
638,Xylan Mono,46.56238,Monospecies_BV_rep2,0,1.954621528,0,0,0,0,0,0,0,0
639,Xylan Mono,51.69388889,Monospecies_BV_rep2,0,1.813969883,0,0,0,0,0,0,0,0
640,Xylan Mono,0,Monospecies_AC_rep0.0,0,0,0.01,0,0,0,0,0,0,0
641,Xylan Mono,2.757222222,Monospecies_AC_rep0.0,0,0,0.011,0,0,0,0,0,0,0
642,Xylan Mono,4.784166667,Monospecies_AC_rep0.0,0,0,0.0114,0,0,0,0,0,0,0
643,Xylan Mono,6.784722222,Monospecies_AC_rep0.0,0,0,0.0184,0,0,0,0,0,0,0
644,Xylan Mono,8.785,Monospecies_AC_rep0.0,0,0,0.0781,0,0,0,0,0,0,0
645,Xylan Mono,9.697222222,Monospecies_AC_rep0.0,0,0,0.1716,0,0,0,0,0,0,0
646,Xylan Mono,11.69777778,Monospecies_AC_rep0.0,0,0,0.2575,0,0,0,0,0,0,0
647,Xylan Mono,13.69805556,Monospecies_AC_rep0.0,0,0,0.2319,0,0,0,0,0,0,0
648,Xylan Mono,15.69861111,Monospecies_AC_rep0.0,0,0,0.2278,0,0,0,0,0,0,0
649,Xylan Mono,17.69861111,Monospecies_AC_rep0.0,0,0,0.3228,0,0,0,0,0,0,0
650,Xylan Mono,19.69888889,Monospecies_AC_rep0.0,0,0,0.2313,0,0,0,0,0,0,0
651,Xylan Mono,21.69888889,Monospecies_AC_rep0.0,0,0,0.2295,0,0,0,0,0,0,0
652,Xylan Mono,23.13833333,Monospecies_AC_rep0.0,0,0,0.316,0,0,0,0,0,0,0
653,Xylan Mono,28.73583333,Monospecies_AC_rep0.0,0,0,0.3115,0,0,0,0,0,0,0
654,Xylan Mono,51.69388889,Monospecies_AC_rep0.0,0,0,0.382,0,0,0,0,0,0,0
655,Xylan Mono,0,Monospecies_AC_rep1.0,0,0,0.01,0,0,0,0,0,0,0
656,Xylan Mono,2.757222222,Monospecies_AC_rep1.0,0,0,0.0135,0,0,0,0,0,0,0
657,Xylan Mono,4.784166667,Monospecies_AC_rep1.0,0,0,0.0135,0,0,0,0,0,0,0
658,Xylan Mono,6.784722222,Monospecies_AC_rep1.0,0,0,0.0152,0,0,0,0,0,0,0
659,Xylan Mono,8.785,Monospecies_AC_rep1.0,0,0,0.0138,0,0,0,0,0,0,0
660,Xylan Mono,9.697222222,Monospecies_AC_rep1.0,0,0,0.0147,0,0,0,0,0,0,0
661,Xylan Mono,11.69777778,Monospecies_AC_rep1.0,0,0,0.0385,0,0,0,0,0,0,0
662,Xylan Mono,13.69805556,Monospecies_AC_rep1.0,0,0,0.1848,0,0,0,0,0,0,0
663,Xylan Mono,15.69861111,Monospecies_AC_rep1.0,0,0,0.2519,0,0,0,0,0,0,0
664,Xylan Mono,17.69861111,Monospecies_AC_rep1.0,0,0,0.3557,0,0,0,0,0,0,0
665,Xylan Mono,19.69888889,Monospecies_AC_rep1.0,0,0,0.2432,0,0,0,0,0,0,0
666,Xylan Mono,21.69888889,Monospecies_AC_rep1.0,0,0,0.2437,0,0,0,0,0,0,0
667,Xylan Mono,23.13833333,Monospecies_AC_rep1.0,0,0,0.2725,0,0,0,0,0,0,0
668,Xylan Mono,28.73583333,Monospecies_AC_rep1.0,0,0,0.2865,0,0,0,0,0,0,0
669,Xylan Mono,51.69388889,Monospecies_AC_rep1.0,0,0,0.3475,0,0,0,0,0,0,0
670,Xylan Mono,0,Monospecies_AC_rep2.0,0,0,0.0101,0,0,0,0,0,0,0
671,Xylan Mono,2.757222222,Monospecies_AC_rep2.0,0,0,0.01,0,0,0,0,0,0,0
672,Xylan Mono,4.784166667,Monospecies_AC_rep2.0,0,0,0.0128,0,0,0,0,0,0,0
673,Xylan Mono,6.784722222,Monospecies_AC_rep2.0,0,0,0.0725,0,0,0,0,0,0,0
674,Xylan Mono,8.785,Monospecies_AC_rep2.0,0,0,0.2376,0,0,0,0,0,0,0
675,Xylan Mono,9.697222222,Monospecies_AC_rep2.0,0,0,0.2396,0,0,0,0,0,0,0
676,Xylan Mono,11.69777778,Monospecies_AC_rep2.0,0,0,0.2284,0,0,0,0,0,0,0
677,Xylan Mono,13.69805556,Monospecies_AC_rep2.0,0,0,0.2068,0,0,0,0,0,0,0
678,Xylan Mono,15.69861111,Monospecies_AC_rep2.0,0,0,0.201,0,0,0,0,0,0,0
679,Xylan Mono,17.69861111,Monospecies_AC_rep2.0,0,0,0.3511,0,0,0,0,0,0,0
680,Xylan Mono,19.69888889,Monospecies_AC_rep2.0,0,0,0.2027,0,0,0,0,0,0,0
681,Xylan Mono,21.69888889,Monospecies_AC_rep2.0,0,0,0.2042,0,0,0,0,0,0,0
682,Xylan Mono,23.13833333,Monospecies_AC_rep2.0,0,0,0.259,0,0,0,0,0,0,0
683,Xylan Mono,28.73583333,Monospecies_AC_rep2.0,0,0,0.3135,0,0,0,0,0,0,0
684,Xylan Mono,51.69388889,Monospecies_AC_rep2.0,0,0,0.364,0,0,0,0,0,0,0
685,Xylan Mono,0,Monospecies_DP_rep0.0,0,0,0,0.01,0,0,0,0,0,0
686,Xylan Mono,0.944444444,Monospecies_DP_rep0.0,0,0,0,0.0337,0,0,0,0,0,0
687,Xylan Mono,2.944444444,Monospecies_DP_rep0.0,0,0,0,0.0501,0,0,0,0,0,0
688,Xylan Mono,4.944444444,Monospecies_DP_rep0.0,0,0,0,0.0496,0,0,0,0,0,0
689,Xylan Mono,6.944722222,Monospecies_DP_rep0.0,0,0,0,0.0713,0,0,0,0,0,0
690,Xylan Mono,8.944444444,Monospecies_DP_rep0.0,0,0,0,0.0731,0,0,0,0,0,0
691,Xylan Mono,10.94472222,Monospecies_DP_rep0.0,0,0,0,0.0683,0,0,0,0,0,0
692,Xylan Mono,12.945,Monospecies_DP_rep0.0,0,0,0,0.0702,0,0,0,0,0,0
693,Xylan Mono,14.94527778,Monospecies_DP_rep0.0,0,0,0,0.0727,0,0,0,0,0,0
694,Xylan Mono,16.94555556,Monospecies_DP_rep0.0,0,0,0,0.0862,0,0,0,0,0,0
695,Xylan Mono,18.94611111,Monospecies_DP_rep0.0,0,0,0,0.084,0,0,0,0,0,0
696,Xylan Mono,20.94611111,Monospecies_DP_rep0.0,0,0,0,0.0985,0,0,0,0,0,0
697,Xylan Mono,22.94638889,Monospecies_DP_rep0.0,0,0,0,0.0833,0,0,0,0,0,0
698,Xylan Mono,23.07138889,Monospecies_DP_rep0.0,0,0,0,0.0895,0,0,0,0,0,0
699,Xylan Mono,28.77972222,Monospecies_DP_rep0.0,0,0,0,0.12,0,0,0,0,0,0
700,Xylan Mono,51.73444444,Monospecies_DP_rep0.0,0,0,0,0.1595,0,0,0,0,0,0
701,Xylan Mono,0,Monospecies_DP_rep1.0,0,0,0,0.01,0,0,0,0,0,0
702,Xylan Mono,0.944444444,Monospecies_DP_rep1.0,0,0,0,0.0357,0,0,0,0,0,0
703,Xylan Mono,2.944444444,Monospecies_DP_rep1.0,0,0,0,0.0471,0,0,0,0,0,0
704,Xylan Mono,4.944444444,Monospecies_DP_rep1.0,0,0,0,0.0449,0,0,0,0,0,0
705,Xylan Mono,6.944722222,Monospecies_DP_rep1.0,0,0,0,0.0681,0,0,0,0,0,0
706,Xylan Mono,8.944444444,Monospecies_DP_rep1.0,0,0,0,0.073,0,0,0,0,0,0
707,Xylan Mono,10.94472222,Monospecies_DP_rep1.0,0,0,0,0.0695,0,0,0,0,0,0
708,Xylan Mono,12.945,Monospecies_DP_rep1.0,0,0,0,0.0648,0,0,0,0,0,0
709,Xylan Mono,14.94527778,Monospecies_DP_rep1.0,0,0,0,0.0657,0,0,0,0,0,0
710,Xylan Mono,16.94555556,Monospecies_DP_rep1.0,0,0,0,0.0753,0,0,0,0,0,0
711,Xylan Mono,18.94611111,Monospecies_DP_rep1.0,0,0,0,0.0733,0,0,0,0,0,0
712,Xylan Mono,20.94611111,Monospecies_DP_rep1.0,0,0,0,0.0829,0,0,0,0,0,0
713,Xylan Mono,22.94638889,Monospecies_DP_rep1.0,0,0,0,0.064,0,0,0,0,0,0
714,Xylan Mono,23.07138889,Monospecies_DP_rep1.0,0,0,0,0.089,0,0,0,0,0,0
715,Xylan Mono,28.77972222,Monospecies_DP_rep1.0,0,0,0,0.092,0,0,0,0,0,0
716,Xylan Mono,51.73444444,Monospecies_DP_rep1.0,0,0,0,0.184,0,0,0,0,0,0
717,Xylan Mono,0,Monospecies_DP_rep2.0,0,0,0,0.01,0,0,0,0,0,0
718,Xylan Mono,0.944444444,Monospecies_DP_rep2.0,0,0,0,0.0305,0,0,0,0,0,0
719,Xylan Mono,2.944444444,Monospecies_DP_rep2.0,0,0,0,0.0429,0,0,0,0,0,0
720,Xylan Mono,4.944444444,Monospecies_DP_rep2.0,0,0,0,0.0465,0,0,0,0,0,0
721,Xylan Mono,6.944722222,Monospecies_DP_rep2.0,0,0,0,0.0675,0,0,0,0,0,0
722,Xylan Mono,8.944444444,Monospecies_DP_rep2.0,0,0,0,0.074,0,0,0,0,0,0
723,Xylan Mono,10.94472222,Monospecies_DP_rep2.0,0,0,0,0.0712,0,0,0,0,0,0
724,Xylan Mono,12.945,Monospecies_DP_rep2.0,0,0,0,0.0608,0,0,0,0,0,0
725,Xylan Mono,14.94527778,Monospecies_DP_rep2.0,0,0,0,0.0618,0,0,0,0,0,0
726,Xylan Mono,16.94555556,Monospecies_DP_rep2.0,0,0,0,0.0687,0,0,0,0,0,0
727,Xylan Mono,18.94611111,Monospecies_DP_rep2.0,0,0,0,0.066,0,0,0,0,0,0
728,Xylan Mono,20.94611111,Monospecies_DP_rep2.0,0,0,0,0.0732,0,0,0,0,0,0
729,Xylan Mono,22.94638889,Monospecies_DP_rep2.0,0,0,0,0.0586,0,0,0,0,0,0
730,Xylan Mono,23.07138889,Monospecies_DP_rep2.0,0,0,0,0.0935,0,0,0,0,0,0
731,Xylan Mono,28.77972222,Monospecies_DP_rep2.0,0,0,0,0.106,0,0,0,0,0,0
732,Xylan Mono,51.73444444,Monospecies_DP_rep2.0,0,0,0,0.124,0,0,0,0,0,0
733,Xylan Mono,0,Monospecies_BT_rep0,0,0,0,0,0.01,0,0,0,0,0
734,Xylan Mono,2.116352,Monospecies_BT_rep0,0,0,0,0,0.02345,0,0,0,0,0
735,Xylan Mono,4.561388889,Monospecies_BT_rep0,0,0,0,0,0.02134,0,0,0,0,0
736,Xylan Mono,8.112386,Monospecies_BT_rep0,0,0,0,0,0.14123,0,0,0,0,0
737,Xylan Mono,10.82305556,Monospecies_BT_rep0,0,0,0,0,0.46853,0,0,0,0,0
738,Xylan Mono,14.82653,Monospecies_BT_rep0,0,0,0,0,1.2435,0,0,0,0,0
739,Xylan Mono,20.13833333,Monospecies_BT_rep0,0,0,0,0,1.6324,0,0,0,0,0
740,Xylan Mono,26.73583333,Monospecies_BT_rep0,0,0,0,0,1.6742,0,0,0,0,0
741,Xylan Mono,46.56238,Monospecies_BT_rep0,0,0,0,0,1.5231,0,0,0,0,0
742,Xylan Mono,51.69388889,Monospecies_BT_rep0,0,0,0,0,1.4135,0,0,0,0,0
743,Xylan Mono,0,Monospecies_BT_rep1,0,0,0,0,0.01,0,0,0,0,0
744,Xylan Mono,2.116352,Monospecies_BT_rep1,0,0,0,0,0.02634373,0,0,0,0,0
745,Xylan Mono,4.561388889,Monospecies_BT_rep1,0,0,0,0,0.023973356,0,0,0,0,0
746,Xylan Mono,8.112386,Monospecies_BT_rep1,0,0,0,0,0.158657782,0,0,0,0,0
747,Xylan Mono,10.82305556,Monospecies_BT_rep1,0,0,0,0,0.526346602,0,0,0,0,0
748,Xylan Mono,14.82653,Monospecies_BT_rep1,0,0,0,0,1.3969479,0,0,0,0,0
749,Xylan Mono,20.13833333,Monospecies_BT_rep1,0,0,0,0,1.83383816,0,0,0,0,0
750,Xylan Mono,26.73583333,Monospecies_BT_rep1,0,0,0,0,1.88079628,0,0,0,0,0
751,Xylan Mono,46.56238,Monospecies_BT_rep1,0,0,0,0,1.71105054,0,0,0,0,0
752,Xylan Mono,51.69388889,Monospecies_BT_rep1,0,0,0,0,1.5879259,0,0,0,0,0
753,Xylan Mono,0,Monospecies_BT_rep2,0,0,0,0,0.01,0,0,0,0,0
754,Xylan Mono,2.116352,Monospecies_BT_rep2,0,0,0,0,0.032218382,0,0,0,0,0
755,Xylan Mono,4.561388889,Monospecies_BT_rep2,0,0,0,0,0.029319414,0,0,0,0,0
756,Xylan Mono,8.112386,Monospecies_BT_rep2,0,0,0,0,0.194038467,0,0,0,0,0
757,Xylan Mono,10.82305556,Monospecies_BT_rep2,0,0,0,0,0.643721894,0,0,0,0,0
758,Xylan Mono,14.82653,Monospecies_BT_rep2,0,0,0,0,1.708467282,0,0,0,0,0
759,Xylan Mono,20.13833333,Monospecies_BT_rep2,0,0,0,0,2.24278407,0,0,0,0,0
760,Xylan Mono,26.73583333,Monospecies_BT_rep2,0,0,0,0,2.30021385,0,0,0,0,0
761,Xylan Mono,46.56238,Monospecies_BT_rep2,0,0,0,0,2.09261481,0,0,0,0,0
762,Xylan Mono,51.69388889,Monospecies_BT_rep2,0,0,0,0,1.942033376,0,0,0,0,0
763,Xylan Mono,0,Monospecies_DL_rep0.0,0,0,0,0,0,0.01,0,0,0,0
764,Xylan Mono,2.757222222,Monospecies_DL_rep0.0,0,0,0,0,0,0.0237,0,0,0,0
765,Xylan Mono,4.784166667,Monospecies_DL_rep0.0,0,0,0,0,0,0.1487,0,0,0,0
766,Xylan Mono,6.784722222,Monospecies_DL_rep0.0,0,0,0,0,0,0.3782,0,0,0,0
767,Xylan Mono,8.785,Monospecies_DL_rep0.0,0,0,0,0,0,0.5135,0,0,0,0
