,Media,Time,Treatment,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
157,No carb,0.0,SubCommD1,0.0,0.0075,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0
158,No carb,24.0,SubCommD1_rep0.0,0.0,0.08037483891752578,0.0,0.0,0.2191251610824742,0.0,0.0,0.0,0.0,0.0
159,No carb,24.0,SubCommD1_rep1.0,0.0,0.054404373706004136,0.0,0.0,0.24209562629399586,0.0,0.0,0.0,0.0,0.0
160,No carb,24.0,SubCommD1_rep2.0,0.0,0.469760143775489,0.0,0.0,1.7342995437893136,0.0,0.0,0.0,0.0,0.0
161,No carb,0.0,SubCommD17,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0075
162,No carb,24.0,SubCommD17_rep0.0,0.0,0.0,0.0,0.0,0.0,0.4219858434513045,0.0,0.0,0.0,0.046014156548695416
163,No carb,24.0,SubCommD17_rep1.0,0.0,0.0,0.0,0.0,0.0,0.4333918290854573,0.0,0.0,0.0,0.055388230884557715
164,No carb,24.0,SubCommD17_rep2.0,0.0,0.0,0.0,0.0,0.0,0.41772924454490135,0.0,0.0,0.0,0.05102612361992523
165,No carb,0.0,SubCommD7,0.0,0.0,0.0,0.0,0.00375,0.0,0.00375,0.00375,0.00375,0.0
166,No carb,24.0,SubCommD7_rep0.0,0.0,0.0,0.0,0.0,0.12300648901193978,0.0,0.047935369441079775,0.0017110226682817097,0.290526302128396,0.0
167,No carb,24.0,SubCommD7_rep1.0,0.0,0.0,0.0,0.0,0.1304465383039738,0.0,0.046214393008329926,0.003232008739587601,0.3081070599481087,0.0
168,No carb,24.0,SubCommD7_rep2.0,0.0,0.0,0.0,0.0,0.101281892325099,0.0,0.026806171035263057,0.002253535734489912,0.255158400905148,0.0
169,No carb,0.0,SubCommC81,0.00375,0.0,0.0,0.0,0.0,0.0,0.00375,0.0,0.00375,0.00375
170,No carb,24.0,SubCommC81_rep1.0,0.03780449585241784,0.0,0.0,0.0,0.0,0.0,0.0054583447664478535,0.0,0.3017045486206387,0.16749476750321887
171,No carb,0.0,SubCommD9,0.0,0.0,0.0,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0
172,No carb,24.0,SubCommD9_rep0.0,0.0,0.0,0.0,0.2019368294940913,0.19606317050590866,0.0,0.0,0.0,0.0,0.0
173,No carb,24.0,SubCommD9_rep1.0,0.0,0.0,0.0,0.20562477750089,0.17837522249911,0.0,0.0,0.0,0.0,0.0
174,No carb,24.0,SubCommD9_rep2.0,0.0,0.0,0.0,0.1772107329076103,0.2052892670923897,0.0,0.0,0.0,0.0,0.0
175,No carb,0.0,SubCommB41,0.00375,0.0,0.00375,0.0,0.0,0.0,0.00375,0.0,0.00375,0.0
176,No carb,24.0,SubCommB41_rep0.0,0.038252261841405004,0.0,0.002771687067589144,0.0,0.0,0.0,0.01888025545502928,0.0,0.2738605641298563,0.0
