Treatments,Time,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
MonospeciesBH,4.8438888888888885,0.0,0.0,0.0,0.0,0.0,0.0,0.06253333333333333,0.0,0.0,0.0
MonospeciesBH,6.8444444444444414,0.0,0.0,0.0,0.0,0.0,0.0,0.07366666666666666,0.0,0.0,0.0
MonospeciesBH,8.844722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.06406666666666665,0.0,0.0,0.0
MonospeciesBH,9.756944444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.06386666666666667,0.0,0.0,0.0
MonospeciesBH,11.7575,0.0,0.0,0.0,0.0,0.0,0.0,0.08393333333333332,0.0,0.0,0.0
MonospeciesBH,13.757777777777774,0.0,0.0,0.0,0.0,0.0,0.0,0.09219999999999999,0.0,0.0,0.0
MonospeciesBH,15.758055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.10176666666666666,0.0,0.0,0.0
MonospeciesBH,17.758333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.12386666666666668,0.0,0.0,0.0
MonospeciesBH,19.758611111111108,0.0,0.0,0.0,0.0,0.0,0.0,0.18200000000000002,0.0,0.0,0.0
MonospeciesBH,21.758888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.12490000000000001,0.0,0.0,0.0
MonospeciesBH,23.07138889,0.0,0.0,0.0,0.0,0.0,0.0,0.12266666666666666,0.0,0.0,0.0
MonospeciesBH,28.77972222,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0
MonospeciesBH,51.73444444,0.0,0.0,0.0,0.0,0.0,0.0,0.1496666666666667,0.0,0.0,0.0
MonospeciesBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
MonospeciesBP,2.7572222222222216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04699999999999999,0.0,0.0
MonospeciesBP,4.783888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139,0.0,0.0
MonospeciesBP,6.7844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284,0.0,0.0
MonospeciesBP,8.784722222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0
MonospeciesBP,9.696944444444442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14343333333333336,0.0,0.0
MonospeciesBP,11.697777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17233333333333337,0.0,0.0
MonospeciesBP,13.697777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18753333333333333,0.0,0.0
MonospeciesBP,15.698333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22930000000000003,0.0,0.0
MonospeciesBP,17.698611111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31073333333333336,0.0,0.0
MonospeciesBP,19.698611111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43236666666666673,0.0,0.0
MonospeciesBP,21.698888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43573333333333336,0.0,0.0
MonospeciesBP,23.04611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42183333333333334,0.0,0.0
MonospeciesBP,28.75361111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5396666666666666,0.0,0.0
MonospeciesBP,51.70194444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3543333333333334,0.0,0.0
MonospeciesBT,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,2.116352,0.0,0.0,0.0,0.0,0.027337370666666666,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,4.561388889,0.0,0.0,0.0,0.0,0.02487759,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,8.112386,0.0,0.0,0.0,0.0,0.164642083,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,10.82305556,0.0,0.0,0.0,0.0,0.5461994986666667,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,14.826529999999998,0.0,0.0,0.0,0.0,1.449638394,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,20.13833333,0.0,0.0,0.0,0.0,1.90300741,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,26.73583333,0.0,0.0,0.0,0.0,1.9517367099999998,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,46.56238,0.0,0.0,0.0,0.0,1.77558845,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,51.69388889,0.0,0.0,0.0,0.0,1.6478197586666667,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,2.116352,0.0,0.03348447166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,4.561388889,0.0,0.030471582666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,8.112386,0.0,0.20166362100000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,10.82305556,0.0,0.669018314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,14.826529999999998,0.0,1.7756051343333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,20.13833333,0.0,2.330919036333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,26.73583333,0.0,2.3906056423333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,46.56238,0.0,2.1748485570000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,51.69388889,0.0,2.0183497043333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
MonospeciesCS,2.8169444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03433333333333335,0.0
MonospeciesCS,4.8438888888888885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019766666666666665,0.0
MonospeciesCS,6.8444444444444414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04653333333333334,0.0
MonospeciesCS,8.844722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114,0.0
MonospeciesCS,9.756944444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,0.0
MonospeciesCS,11.7575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19140000000000001,0.0
MonospeciesCS,13.757777777777774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22740000000000002,0.0
MonospeciesCS,15.758055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967666666666667,0.0
MonospeciesCS,17.758333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3901333333333334,0.0
MonospeciesCS,19.758611111111108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5285333333333333,0.0
MonospeciesCS,21.758888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5514666666666667,0.0
MonospeciesCS,23.07138889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5498333333333334,0.0
MonospeciesCS,28.77972222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4769999999999999,0.0
MonospeciesCS,51.73444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30133333333333334,0.0
MonospeciesDL,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
MonospeciesDL,2.7572222222222216,0.0,0.0,0.0,0.0,0.0,0.02313333333333333,0.0,0.0,0.0,0.0
MonospeciesDL,4.784166666666667,0.0,0.0,0.0,0.0,0.0,0.11196666666666667,0.0,0.0,0.0,0.0
MonospeciesDL,6.784722222222222,0.0,0.0,0.0,0.0,0.0,0.31803333333333333,0.0,0.0,0.0,0.0
MonospeciesDL,8.785,0.0,0.0,0.0,0.0,0.0,0.48310000000000003,0.0,0.0,0.0,0.0
MonospeciesDL,9.697222222222225,0.0,0.0,0.0,0.0,0.0,0.5186666666666667,0.0,0.0,0.0,0.0
MonospeciesDL,11.697777777777775,0.0,0.0,0.0,0.0,0.0,0.5914666666666667,0.0,0.0,0.0,0.0
MonospeciesDL,13.698055555555555,0.0,0.0,0.0,0.0,0.0,0.6358,0.0,0.0,0.0,0.0
MonospeciesDL,15.698611111111116,0.0,0.0,0.0,0.0,0.0,0.6425333333333333,0.0,0.0,0.0,0.0
MonospeciesDL,17.698611111111113,0.0,0.0,0.0,0.0,0.0,0.7203333333333334,0.0,0.0,0.0,0.0
MonospeciesDL,19.698888888888884,0.0,0.0,0.0,0.0,0.0,0.6153333333333334,0.0,0.0,0.0,0.0
MonospeciesDL,21.698888888888888,0.0,0.0,0.0,0.0,0.0,0.5914,0.0,0.0,0.0,0.0
MonospeciesDL,22.97194444444445,0.0,0.0,0.0,0.0,0.0,0.5923333333333333,0.0,0.0,0.0,0.0
MonospeciesDL,24.965555555555557,0.0,0.0,0.0,0.0,0.0,0.5706666666666668,0.0,0.0,0.0,0.0
MonospeciesDL,26.879444444444445,0.0,0.0,0.0,0.0,0.0,0.5525666666666665,0.0,0.0,0.0,0.0
MonospeciesDL,29.1475,0.0,0.0,0.0,0.0,0.0,0.5401333333333334,0.0,0.0,0.0,0.0
MonospeciesDL,30.388055555555557,0.0,0.0,0.0,0.0,0.0,0.5371666666666667,0.0,0.0,0.0,0.0
MonospeciesDL,32.38833333333333,0.0,0.0,0.0,0.0,0.0,0.5204333333333334,0.0,0.0,0.0,0.0
MonospeciesDL,34.38861111111111,0.0,0.0,0.0,0.0,0.0,0.49366666666666664,0.0,0.0,0.0,0.0
MonospeciesDL,36.388888888888886,0.0,0.0,0.0,0.0,0.0,0.4864333333333333,0.0,0.0,0.0,0.0
MonospeciesDL,38.38916666666667,0.0,0.0,0.0,0.0,0.0,0.4775666666666667,0.0,0.0,0.0,0.0
MonospeciesDL,40.389722222222225,0.0,0.0,0.0,0.0,0.0,0.4624333333333333,0.0,0.0,0.0,0.0
MonospeciesDL,42.39,0.0,0.0,0.0,0.0,0.0,0.4596,0.0,0.0,0.0,0.0
MonospeciesDL,44.39055555555557,0.0,0.0,0.0,0.0,0.0,0.4415,0.0,0.0,0.0,0.0
MonospeciesDL,46.39111111111111,0.0,0.0,0.0,0.0,0.0,0.44543333333333335,0.0,0.0,0.0,0.0
MonospeciesDL,48.39138888888889,0.0,0.0,0.0,0.0,0.0,0.4342333333333333,0.0,0.0,0.0,0.0
MonospeciesDL,50.39194444444446,0.0,0.0,0.0,0.0,0.0,0.4277666666666667,0.0,0.0,0.0,0.0
MonospeciesDL,51.9888888888889,0.0,0.0,0.0,0.0,0.0,0.4285666666666666,0.0,0.0,0.0,0.0
MonospeciesDP,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,0.9444444444444444,0.0,0.0,0.0,0.033299999999999996,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,2.9444444444444446,0.0,0.0,0.0,0.0467,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,4.9444444444444455,0.0,0.0,0.0,0.04700000000000001,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,6.9447222222222225,0.0,0.0,0.0,0.06896666666666668,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,8.944444444444445,0.0,0.0,0.0,0.07336666666666664,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,10.944722222222225,0.0,0.0,0.0,0.06966666666666665,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,12.945,0.0,0.0,0.0,0.06526666666666665,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,14.945277777777774,0.0,0.0,0.0,0.06673333333333333,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,16.945555555555554,0.0,0.0,0.0,0.07673333333333332,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,18.946111111111108,0.0,0.0,0.0,0.07443333333333334,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,20.946111111111108,0.0,0.0,0.0,0.08486666666666665,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,22.946388888888887,0.0,0.0,0.0,0.06863333333333332,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,23.07138889,0.0,0.0,0.0,0.09066666666666667,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,28.77972222,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,51.73444444,0.0,0.0,0.0,0.15583333333333335,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010433333333333341
MonospeciesEL,2.7572222222222216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017200000000000003
MonospeciesEL,4.783888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05380000000000001
MonospeciesEL,6.7844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07036666666666667
MonospeciesEL,8.784722222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05976666666666667
MonospeciesEL,9.696944444444442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064
MonospeciesEL,11.697777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08456666666666666
MonospeciesEL,13.697777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898
MonospeciesEL,15.698333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08903333333333334
MonospeciesEL,17.698611111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08346666666666668
MonospeciesEL,19.698611111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08653333333333334
MonospeciesEL,21.698888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07043333333333333
MonospeciesEL,22.972222222222214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869999999999999
MonospeciesEL,24.965277777777786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07073333333333334
MonospeciesEL,26.879444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693
MonospeciesEL,29.14777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06953333333333334
MonospeciesEL,30.388333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
MonospeciesEL,32.38861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07783333333333332
MonospeciesEL,34.388888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06006666666666668
MonospeciesEL,36.388888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07253333333333332
MonospeciesEL,38.389444444444436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08763333333333334
MonospeciesEL,40.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16346666666666673
MonospeciesEL,42.39027777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328
MonospeciesEL,44.39083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542
MonospeciesEL,46.39111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1654
MonospeciesEL,48.39166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1828
MonospeciesEL,50.39194444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19916666666666671
MonospeciesEL,51.98916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19876666666666667
MonospeciesPJ,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,2.8169444444444443,0.11356666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,4.8438888888888885,0.037866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,6.8444444444444414,0.05726666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,8.844722222222222,0.0764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,9.756944444444443,0.09849999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,11.7575,0.16060000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,13.757777777777774,0.20553333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,15.758055555555556,0.29623333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,17.758333333333333,0.40573333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,19.758611111111108,0.5708333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,21.758888888888887,0.5945333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,23.031666666666666,0.6356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,25.025277777777767,0.7714333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,26.939166666666665,0.7747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,29.206944444444453,0.8137333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,30.4475,0.8370333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,32.44777777777778,0.8602333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,34.44833333333333,0.8889333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,36.44833333333333,0.8634000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,38.44888888888889,0.9405666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,40.44944444444445,0.8924333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,42.44972222222222,0.9563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,44.45,0.9095333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,46.45055555555553,0.9110999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,48.45083333333334,0.9315333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,50.451111111111096,1.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,52.047777777777775,0.9782000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,54.048611111111114,0.9915333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SubCommB16,0.0,0.0,0.0,0.00375,0.00375,0.0,0.0,0.0,0.00375,0.0,0.00375
SubCommB16,24.0,0.0,0.0,0.007947791803286103,0.3281525201899247,0.0,0.0,0.0,0.3564801114024654,0.0,0.03129076467184912
SubCommB28,0.0,0.003,0.003,0.0,0.0,0.003,0.003,0.0,0.0,0.0,0.003
SubCommB28,24.0,0.03526764270593982,0.12485635912679856,0.0,0.0,1.0446496222535064,0.6061027136042771,0.0,0.0,0.0,0.05962432524826872
SubCommB30,0.0,0.0,0.00375,0.0,0.0,0.00375,0.00375,0.0,0.0,0.0,0.00375
SubCommB30,24.0,0.0,0.13127658858654365,0.0,0.0,1.2515053936969105,0.45537909489473316,0.0,0.0,0.0,0.046603556788530044
SubCommB40,0.0,0.0,0.0,0.00375,0.00375,0.0,0.0,0.0,0.00375,0.00375,0.0
SubCommB40,24.0,0.0,0.0,0.006006921839254758,0.15265844232369513,0.0,0.0,0.0,0.6981985133171849,0.29044822366715817,0.0
SubCommB52,0.0,0.0,0.00375,0.0,0.0,0.00375,0.0,0.0,0.00375,0.0,0.00375
SubCommB52,24.0,0.0,0.23636885780103292,0.0,0.0,1.0207037647387287,0.0,0.0,0.01796685126928011,0.0,0.032984708700410904
SubCommB65,0.0,0.0,0.00375,0.00375,0.0,0.0,0.0,0.0,0.00375,0.00375,0.0
SubCommB65,24.0,0.0,0.7568918696176855,0.1942183338557919,0.0,0.0,0.0,0.0,0.23295986199802554,0.3497760257498654,0.0
SubCommB66,0.0,0.00375,0.00375,0.00375,0.0,0.0,0.0,0.0,0.0,0.00375,0.0
